gate_type,voltage,thickness,clock_cycle,t_rise,t_fall,t_delay
nand2,0.9,0.9,700, FAILED,9.284584e-12,4.141455e-11
nand2,0.3,1,700, FAILED,1.497e-11,2.523909e-11
nand2,0.4,1,700, FAILED,8.869381e-12,2.573238e-11
nand2,0.5,1,700, FAILED,7.373079e-12,2.790436e-11
nand2,0.6,1,700, FAILED,7.824408e-12,3.100042e-11
nand2,0.7,1,700, FAILED,8.51134e-12,3.453868e-11
nand2,0.8,1,700, FAILED,9.03052e-12,3.810618e-11
nand2,0.9,1,700, FAILED,9.284584e-12,4.141455e-11
nand2,0.3,2,700, FAILED,1.497e-11,2.523909e-11
nand2,0.4,2,700, FAILED,8.869381e-12,2.573238e-11
nand2,0.5,2,700, FAILED,7.373079e-12,2.790436e-11
nand2,0.6,2,700, FAILED,7.824408e-12,3.100042e-11
nand2,0.7,2,700, FAILED,8.51134e-12,3.453868e-11
nand2,0.8,2,700, FAILED,9.03052e-12,3.810618e-11
nand2,0.9,2,700, FAILED,9.284584e-12,4.141455e-11
nand2,0.3,3,700, FAILED,1.497e-11,2.523909e-11
nand2,0.4,3,700, FAILED,8.869381e-12,2.573238e-11
nand2,0.5,3,700, FAILED,7.373079e-12,2.790436e-11
nand2,0.6,3,700, FAILED,7.824408e-12,3.100042e-11
nand2,0.7,3,700, FAILED,8.51134e-12,3.453868e-11
nand2,0.8,3,700, FAILED,9.03052e-12,3.810618e-11
nand2,0.9,3,700, FAILED,9.284584e-12,4.141455e-11
nand2,0.3,4,700, FAILED,1.497e-11,2.523909e-11
nand2,0.4,4,700, FAILED,8.869381e-12,2.573238e-11
nand2,0.5,4,700, FAILED,7.373079e-12,2.790436e-11
nand2,0.6,4,700, FAILED,7.824408e-12,3.100042e-11
nand2,0.7,4,700, FAILED,8.51134e-12,3.453868e-11
nand2,0.8,4,700, FAILED,9.03052e-12,3.810618e-11
nand2,0.9,4,700, FAILED,9.284584e-12,4.141455e-11
nand2,0.3,5,700, FAILED,1.497e-11,2.523909e-11
nand2,0.4,5,700, FAILED,8.869381e-12,2.573238e-11
nand2,0.5,5,700, FAILED,7.373079e-12,2.790436e-11
nand2,0.6,5,700, FAILED,7.824408e-12,3.100042e-11
nand2,0.7,5,700, FAILED,8.51134e-12,3.453868e-11
nand2,0.8,5,700, FAILED,9.03052e-12,3.810618e-11
nand2,0.9,5,700, FAILED,9.284584e-12,4.141455e-11
nand2,0.3,6,700, FAILED,1.497e-11,2.523909e-11
nand2,0.4,6,700, FAILED,8.869381e-12,2.573238e-11
nand2,0.5,6,700, FAILED,7.373079e-12,2.790436e-11
nand2,0.6,6,700, FAILED,7.824408e-12,3.100042e-11
nand2,0.7,6,700, FAILED,8.51134e-12,3.453868e-11
nand2,0.8,6,700, FAILED,9.03052e-12,3.810618e-11
nand2,0.9,6,700, FAILED,9.284584e-12,4.141455e-11
nand2,0.3,7,700, FAILED,1.497e-11,2.523909e-11
nand2,0.4,7,700, FAILED,8.869381e-12,2.573238e-11
nand2,0.5,7,700, FAILED,7.373079e-12,2.790436e-11
nand2,0.6,7,700, FAILED,7.824408e-12,3.100042e-11
nand2,0.7,7,700, FAILED,8.51134e-12,3.453868e-11
nand2,0.8,7,700, FAILED,9.03052e-12,3.810618e-11
nand2,0.9,7,700, FAILED,9.284584e-12,4.141455e-11
nand2,0.3,8,700, FAILED,1.497e-11,2.523909e-11
nand2,0.4,8,700, FAILED,8.869381e-12,2.573238e-11
nand2,0.5,8,700, FAILED,7.373079e-12,2.790436e-11
nand2,0.6,8,700, FAILED,7.824408e-12,3.100042e-11
nand2,0.7,8,700, FAILED,8.51134e-12,3.453868e-11
nand2,0.8,8,700, FAILED,9.03052e-12,3.810618e-11
nand2,0.9,8,700, FAILED,9.284584e-12,4.141455e-11
nand2,0.3,9,700, FAILED,1.497e-11,2.523909e-11
nand2,0.4,9,700, FAILED,8.869381e-12,2.573238e-11
nand2,0.5,9,700, FAILED,7.373079e-12,2.790436e-11
nand2,0.6,9,700, FAILED,7.824408e-12,3.100042e-11
nand2,0.7,9,700, FAILED,8.51134e-12,3.453868e-11
nand2,0.8,9,700, FAILED,9.03052e-12,3.810618e-11
nand2,0.9,9,700, FAILED,9.284584e-12,4.141455e-11
nand2,0.3,0.1,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,0.1,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,0.1,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,0.1,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,0.1,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,0.1,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,0.1,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,0.2,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,0.2,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,0.2,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,0.2,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,0.2,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,0.2,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,0.2,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,0.3,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,0.3,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,0.3,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,0.3,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,0.3,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,0.3,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,0.3,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,0.4,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,0.4,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,0.4,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,0.4,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,0.4,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,0.4,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,0.4,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,0.5,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,0.5,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,0.5,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,0.5,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,0.5,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,0.5,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,0.5,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,0.6,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,0.6,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,0.6,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,0.6,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,0.6,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,0.6,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,0.6,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,0.7,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,0.7,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,0.7,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,0.7,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,0.7,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,0.7,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,0.7,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,0.8,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,0.8,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,0.8,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,0.8,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,0.8,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,0.8,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,0.8,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,0.9,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,0.9,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,0.9,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,0.9,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,0.9,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,0.9,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,0.9,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,1,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,1,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,1,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,1,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,1,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,1,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,1,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,2,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,2,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,2,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,2,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,2,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,2,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,2,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,3,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,3,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,3,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,3,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,3,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,3,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,3,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,4,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,4,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,4,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,4,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,4,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,4,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,4,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,5,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,5,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,5,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,5,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,5,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,5,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,5,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,6,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,6,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,6,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,6,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,6,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,6,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,6,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,7,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,7,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,7,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,7,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,7,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,7,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,7,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,8,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,8,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,8,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,8,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,8,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,8,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,8,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,9,800, FAILED,1.675311e-11,2.723264e-11
nand2,0.4,9,800, FAILED,9.465553e-12,2.851119e-11
nand2,0.5,9,800, FAILED,7.918961e-12,3.132316e-11
nand2,0.6,9,800, FAILED,8.613589e-12,3.501442e-11
nand2,0.7,9,800, FAILED,9.50482e-12,3.911796e-11
nand2,0.8,9,800, FAILED,1.015847e-11,4.323789e-11
nand2,0.9,9,800, FAILED,1.049218e-11,4.705954e-11
nand2,0.3,0.1,900, FAILED,1.852789e-11,2.915071e-11
nand2,0.4,0.1,900, FAILED,1.010077e-11,3.125379e-11
nand2,0.5,0.1,900, FAILED,8.452385e-12,3.471485e-11
nand2,0.6,0.1,900, FAILED,9.41134e-12,3.900754e-11
nand2,0.7,0.1,900, FAILED,1.050285e-11,4.368934e-11
nand2,0.8,0.1,900, FAILED,1.134123e-11,4.836187e-11
nand2,0.9,0.1,900, FAILED,1.18439e-11,5.270892e-11
nand2,0.3,0.2,900, FAILED,1.852789e-11,2.915071e-11
nand2,0.4,0.2,900, FAILED,1.010077e-11,3.125379e-11
nand2,0.5,0.2,900, FAILED,8.452385e-12,3.471485e-11
nand2,0.6,0.2,900, FAILED,9.41134e-12,3.900754e-11
